customer_id,age,income,credit_score,account_balance,tenure_months,num_products,active_investment,has_mortgage,has_loan,has_credit_card,segment,risk_profile,total_assets,monthly_expenses,last_interaction_days,has_premium_credit_card,recommend_premium_credit_card,has_mortgage_refinance,recommend_mortgage_refinance,has_investment_account,recommend_investment_account,has_high_yield_savings,recommend_high_yield_savings,has_personal_loan,recommend_personal_loan,monthly_income,debt_to_income,savings_ratio,customer_description
756,72,108710.83,680,2544.41,172,4,1,1,1,1,Senior,Very Aggressive,87727.02,8106.1,14,0,85,1,0,1,0,0,34,0,31,9059.24,0.3,0.11,"Customer Profile:
Age: 72
Income: $108710.83 yearly ($9059.24 monthly)
Credit Score: 680
Account Balance: $2544.41
Total Assets: $87727.02
Monthly Expenses: $8106.10
Savings Ratio: 0.11
Debt-to-Income Ratio: 0.30
Tenure: 172 months
Current Products: 4
Customer Segment: Senior
Risk Profile: Very Aggressive
Last Interaction: 14 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
757,41,67674.32,826,19138.01,24,4,1,1,1,1,Premium,Conservative,57158.29,1983.66,36,0,35,0,100,1,0,1,0,0,41,5639.53,0.47,0.65,"Customer Profile:
Age: 41
Income: $67674.32 yearly ($5639.53 monthly)
Credit Score: 826
Account Balance: $19138.01
Total Assets: $57158.29
Monthly Expenses: $1983.66
Savings Ratio: 0.65
Debt-to-Income Ratio: 0.47
Tenure: 24 months
Current Products: 4
Customer Segment: Premium
Risk Profile: Conservative
Last Interaction: 36 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
758,26,89666.35,642,78374.96,80,4,0,0,1,1,Basic,Moderate,61776.74,4613.62,97,0,32,0,94,0,45,0,38,1,0,7472.2,0.34,0.38,"Customer Profile:
Age: 26
Income: $89666.35 yearly ($7472.20 monthly)
Credit Score: 642
Account Balance: $78374.96
Total Assets: $61776.74
Monthly Expenses: $4613.62
Savings Ratio: 0.38
Debt-to-Income Ratio: 0.34
Tenure: 80 months
Current Products: 4
Customer Segment: Basic
Risk Profile: Moderate
Last Interaction: 97 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
759,41,88227.17,671,48963.91,97,2,0,1,0,1,Premium,Conservative,62427.0,1286.46,55,1,0,1,0,1,0,1,0,1,0,7352.26,0.15,0.7,"Customer Profile:
Age: 41
Income: $88227.17 yearly ($7352.26 monthly)
Credit Score: 671
Account Balance: $48963.91
Total Assets: $62427.00
Monthly Expenses: $1286.46
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.15
Tenure: 97 months
Current Products: 2
Customer Segment: Premium
Risk Profile: Conservative
Last Interaction: 55 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
760,31,32309.14,413,26479.6,150,3,0,0,1,0,Senior,Very Conservative,182612.33,4375.39,54,1,0,0,29,0,87,1,0,0,28,2692.43,0.19,0.0,"Customer Profile:
Age: 31
Income: $32309.14 yearly ($2692.43 monthly)
Credit Score: 413
Account Balance: $26479.60
Total Assets: $182612.33
Monthly Expenses: $4375.39
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.19
Tenure: 150 months
Current Products: 3
Customer Segment: Senior
Risk Profile: Very Conservative
Last Interaction: 54 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
761,67,79808.86,562,39065.17,172,3,0,0,0,0,Basic,Aggressive,81380.72,3284.28,93,1,0,1,0,0,39,1,0,1,0,6650.74,0.54,0.51,"Customer Profile:
Age: 67
Income: $79808.86 yearly ($6650.74 monthly)
Credit Score: 562
Account Balance: $39065.17
Total Assets: $81380.72
Monthly Expenses: $3284.28
Savings Ratio: 0.51
Debt-to-Income Ratio: 0.54
Tenure: 172 months
Current Products: 3
Customer Segment: Basic
Risk Profile: Aggressive
Last Interaction: 93 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
762,78,54228.6,367,15652.57,95,2,0,1,0,1,Premium,Aggressive,11796.03,3417.51,94,1,0,1,0,0,5,1,0,0,33,4519.05,0.49,0.24,"Customer Profile:
Age: 78
Income: $54228.60 yearly ($4519.05 monthly)
Credit Score: 367
Account Balance: $15652.57
Total Assets: $11796.03
Monthly Expenses: $3417.51
Savings Ratio: 0.24
Debt-to-Income Ratio: 0.49
Tenure: 95 months
Current Products: 2
Customer Segment: Premium
Risk Profile: Aggressive
Last Interaction: 94 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
763,24,100513.53,722,39506.61,186,1,0,1,1,0,Senior,Very Aggressive,33681.57,5997.77,42,1,0,1,0,0,1,1,0,1,0,8376.13,0.3,0.28,"Customer Profile:
Age: 24
Income: $100513.53 yearly ($8376.13 monthly)
Credit Score: 722
Account Balance: $39506.61
Total Assets: $33681.57
Monthly Expenses: $5997.77
Savings Ratio: 0.28
Debt-to-Income Ratio: 0.30
Tenure: 186 months
Current Products: 1
Customer Segment: Senior
Risk Profile: Very Aggressive
Last Interaction: 42 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
764,28,132266.45,515,14169.76,61,3,1,1,1,0,Standard,Aggressive,113567.7,192.41,58,1,0,0,3,0,12,1,0,1,0,11022.2,0.1,0.7,"Customer Profile:
Age: 28
Income: $132266.45 yearly ($11022.20 monthly)
Credit Score: 515
Account Balance: $14169.76
Total Assets: $113567.70
Monthly Expenses: $192.41
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.10
Tenure: 61 months
Current Products: 3
Customer Segment: Standard
Risk Profile: Aggressive
Last Interaction: 58 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
765,54,74101.53,476,11300.52,61,4,1,0,1,0,Senior,Moderate,178553.98,2462.1,68,0,80,1,0,1,0,1,0,1,0,6175.13,0.13,0.6,"Customer Profile:
Age: 54
Income: $74101.53 yearly ($6175.13 monthly)
Credit Score: 476
Account Balance: $11300.52
Total Assets: $178553.98
Monthly Expenses: $2462.10
Savings Ratio: 0.60
Debt-to-Income Ratio: 0.13
Tenure: 61 months
Current Products: 4
Customer Segment: Senior
Risk Profile: Moderate
Last Interaction: 68 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
766,39,77431.37,326,25183.05,93,2,0,0,1,1,Student,Very Conservative,7148.64,4437.57,27,1,0,1,0,1,0,1,0,1,0,6452.61,0.45,0.31,"Customer Profile:
Age: 39
Income: $77431.37 yearly ($6452.61 monthly)
Credit Score: 326
Account Balance: $25183.05
Total Assets: $7148.64
Monthly Expenses: $4437.57
Savings Ratio: 0.31
Debt-to-Income Ratio: 0.45
Tenure: 93 months
Current Products: 2
Customer Segment: Student
Risk Profile: Very Conservative
Last Interaction: 27 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
767,63,32714.05,618,49232.65,200,1,0,1,1,0,Senior,Conservative,133038.77,3984.76,43,1,0,0,91,1,0,1,0,1,0,2726.17,0.49,0.0,"Customer Profile:
Age: 63
Income: $32714.05 yearly ($2726.17 monthly)
Credit Score: 618
Account Balance: $49232.65
Total Assets: $133038.77
Monthly Expenses: $3984.76
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.49
Tenure: 200 months
Current Products: 1
Customer Segment: Senior
Risk Profile: Conservative
Last Interaction: 43 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
768,24,51912.34,343,77482.1,65,2,1,0,0,1,Standard,Conservative,127875.25,4695.6,35,0,47,0,5,1,0,1,0,0,32,4326.03,0.35,0.0,"Customer Profile:
Age: 24
Income: $51912.34 yearly ($4326.03 monthly)
Credit Score: 343
Account Balance: $77482.10
Total Assets: $127875.25
Monthly Expenses: $4695.60
Savings Ratio: 0.00
Debt-to-Income Ratio: 0.35
Tenure: 65 months
Current Products: 2
Customer Segment: Standard
Risk Profile: Conservative
Last Interaction: 35 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
769,67,35115.16,715,1607.59,92,2,0,1,1,1,Senior,Very Aggressive,27523.01,2928.29,13,0,30,1,0,1,0,1,0,0,18,2926.26,0.19,-0.0,"Customer Profile:
Age: 67
Income: $35115.16 yearly ($2926.26 monthly)
Credit Score: 715
Account Balance: $1607.59
Total Assets: $27523.01
Monthly Expenses: $2928.29
Savings Ratio: -0.00
Debt-to-Income Ratio: 0.19
Tenure: 92 months
Current Products: 2
Customer Segment: Senior
Risk Profile: Very Aggressive
Last Interaction: 13 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
770,30,47287.31,762,22443.2,176,2,1,1,0,1,Premium,Aggressive,9081.19,3322.57,55,0,26,1,0,1,0,1,0,1,0,3940.61,0.12,0.16,"Customer Profile:
Age: 30
Income: $47287.31 yearly ($3940.61 monthly)
Credit Score: 762
Account Balance: $22443.20
Total Assets: $9081.19
Monthly Expenses: $3322.57
Savings Ratio: 0.16
Debt-to-Income Ratio: 0.12
Tenure: 176 months
Current Products: 2
Customer Segment: Premium
Risk Profile: Aggressive
Last Interaction: 55 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
771,62,89660.83,304,21486.39,11,3,0,1,1,1,Basic,Moderate,93177.81,1229.3,13,1,0,0,25,1,0,1,0,1,0,7471.74,0.15,0.7,"Customer Profile:
Age: 62
Income: $89660.83 yearly ($7471.74 monthly)
Credit Score: 304
Account Balance: $21486.39
Total Assets: $93177.81
Monthly Expenses: $1229.30
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.15
Tenure: 11 months
Current Products: 3
Customer Segment: Basic
Risk Profile: Moderate
Last Interaction: 13 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
772,34,96511.34,383,16877.55,9,4,1,1,0,1,Standard,Conservative,20664.93,4765.99,71,1,0,0,24,0,87,0,19,0,99,8042.61,0.4,0.41,"Customer Profile:
Age: 34
Income: $96511.34 yearly ($8042.61 monthly)
Credit Score: 383
Account Balance: $16877.55
Total Assets: $20664.93
Monthly Expenses: $4765.99
Savings Ratio: 0.41
Debt-to-Income Ratio: 0.40
Tenure: 9 months
Current Products: 4
Customer Segment: Standard
Risk Profile: Conservative
Last Interaction: 71 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
773,57,74890.11,624,2771.96,49,2,1,1,0,0,Senior,Aggressive,8643.63,2260.56,41,0,56,0,22,1,0,1,0,0,79,6240.84,0.18,0.64,"Customer Profile:
Age: 57
Income: $74890.11 yearly ($6240.84 monthly)
Credit Score: 624
Account Balance: $2771.96
Total Assets: $8643.63
Monthly Expenses: $2260.56
Savings Ratio: 0.64
Debt-to-Income Ratio: 0.18
Tenure: 49 months
Current Products: 2
Customer Segment: Senior
Risk Profile: Aggressive
Last Interaction: 41 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
774,29,46770.91,434,38715.19,75,1,0,1,1,1,Premium,Conservative,921631.5,3854.44,62,0,37,1,0,1,0,1,0,1,0,3897.58,0.23,0.01,"Customer Profile:
Age: 29
Income: $46770.91 yearly ($3897.58 monthly)
Credit Score: 434
Account Balance: $38715.19
Total Assets: $921631.50
Monthly Expenses: $3854.44
Savings Ratio: 0.01
Debt-to-Income Ratio: 0.23
Tenure: 75 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Conservative
Last Interaction: 62 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
775,78,43276.19,393,4692.57,178,2,0,1,0,1,Standard,Very Aggressive,1041.76,3359.95,63,0,27,1,0,0,85,1,0,0,77,3606.35,0.42,0.07,"Customer Profile:
Age: 78
Income: $43276.19 yearly ($3606.35 monthly)
Credit Score: 393
Account Balance: $4692.57
Total Assets: $1041.76
Monthly Expenses: $3359.95
Savings Ratio: 0.07
Debt-to-Income Ratio: 0.42
Tenure: 178 months
Current Products: 2
Customer Segment: Standard
Risk Profile: Very Aggressive
Last Interaction: 63 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
776,59,63279.89,731,53103.67,7,1,1,0,1,1,Senior,Aggressive,195418.12,2285.16,30,0,78,0,49,1,0,1,0,0,55,5273.32,0.17,0.57,"Customer Profile:
Age: 59
Income: $63279.89 yearly ($5273.32 monthly)
Credit Score: 731
Account Balance: $53103.67
Total Assets: $195418.12
Monthly Expenses: $2285.16
Savings Ratio: 0.57
Debt-to-Income Ratio: 0.17
Tenure: 7 months
Current Products: 1
Customer Segment: Senior
Risk Profile: Aggressive
Last Interaction: 30 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: No
"
777,61,74369.19,675,11459.83,210,3,1,0,0,1,Premium,Very Aggressive,69272.77,3641.62,29,1,0,0,36,0,75,1,0,1,0,6197.43,0.41,0.41,"Customer Profile:
Age: 61
Income: $74369.19 yearly ($6197.43 monthly)
Credit Score: 675
Account Balance: $11459.83
Total Assets: $69272.77
Monthly Expenses: $3641.62
Savings Ratio: 0.41
Debt-to-Income Ratio: 0.41
Tenure: 210 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Very Aggressive
Last Interaction: 29 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: Yes
Personal Loan: Yes
"
778,31,77855.08,321,13017.95,142,2,0,1,1,0,Basic,Aggressive,24970.99,2928.27,65,0,76,1,0,0,15,0,44,0,84,6487.92,0.15,0.55,"Customer Profile:
Age: 31
Income: $77855.08 yearly ($6487.92 monthly)
Credit Score: 321
Account Balance: $13017.95
Total Assets: $24970.99
Monthly Expenses: $2928.27
Savings Ratio: 0.55
Debt-to-Income Ratio: 0.15
Tenure: 142 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Aggressive
Last Interaction: 65 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
779,22,115349.79,475,23327.45,53,3,0,1,1,0,Student,Moderate,308890.82,2166.31,84,0,50,0,10,1,0,0,9,0,27,9612.48,0.52,0.7,"Customer Profile:
Age: 22
Income: $115349.79 yearly ($9612.48 monthly)
Credit Score: 475
Account Balance: $23327.45
Total Assets: $308890.82
Monthly Expenses: $2166.31
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.52
Tenure: 53 months
Current Products: 3
Customer Segment: Student
Risk Profile: Moderate
Last Interaction: 84 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
780,54,107830.95,542,84103.29,52,4,1,1,0,0,Senior,Aggressive,606343.65,1286.4,35,0,14,1,0,1,0,1,0,1,0,8985.91,0.39,0.7,"Customer Profile:
Age: 54
Income: $107830.95 yearly ($8985.91 monthly)
Credit Score: 542
Account Balance: $84103.29
Total Assets: $606343.65
Monthly Expenses: $1286.40
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.39
Tenure: 52 months
Current Products: 4
Customer Segment: Senior
Risk Profile: Aggressive
Last Interaction: 35 days ago
Active Investment: Yes
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
781,34,34233.23,781,39290.94,124,1,0,0,0,0,Premium,Very Conservative,5144.96,1626.9,44,0,18,0,32,0,81,0,43,0,5,2852.77,0.5,0.43,"Customer Profile:
Age: 34
Income: $34233.23 yearly ($2852.77 monthly)
Credit Score: 781
Account Balance: $39290.94
Total Assets: $5144.96
Monthly Expenses: $1626.90
Savings Ratio: 0.43
Debt-to-Income Ratio: 0.50
Tenure: 124 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 44 days ago
Active Investment: No
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: No
"
782,45,55518.19,556,10838.03,144,3,0,1,1,0,Premium,Conservative,14110.65,3553.85,92,1,0,1,0,0,70,1,0,0,44,4626.52,0.17,0.23,"Customer Profile:
Age: 45
Income: $55518.19 yearly ($4626.52 monthly)
Credit Score: 556
Account Balance: $10838.03
Total Assets: $14110.65
Monthly Expenses: $3553.85
Savings Ratio: 0.23
Debt-to-Income Ratio: 0.17
Tenure: 144 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Conservative
Last Interaction: 92 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: Yes
Personal Loan: No
"
783,49,112437.29,705,5491.96,145,3,0,1,0,0,Premium,Very Conservative,38515.81,2976.07,34,1,0,0,81,1,0,0,70,0,52,9369.77,0.36,0.68,"Customer Profile:
Age: 49
Income: $112437.29 yearly ($9369.77 monthly)
Credit Score: 705
Account Balance: $5491.96
Total Assets: $38515.81
Monthly Expenses: $2976.07
Savings Ratio: 0.68
Debt-to-Income Ratio: 0.36
Tenure: 145 months
Current Products: 3
Customer Segment: Premium
Risk Profile: Very Conservative
Last Interaction: 34 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: Yes
High Yield Savings: No
Personal Loan: No
"
784,31,113838.72,341,23084.68,216,3,0,0,1,1,Senior,Very Conservative,18761.88,2013.7,23,0,62,1,0,0,18,0,67,1,0,9486.56,0.18,0.7,"Customer Profile:
Age: 31
Income: $113838.72 yearly ($9486.56 monthly)
Credit Score: 341
Account Balance: $23084.68
Total Assets: $18761.88
Monthly Expenses: $2013.70
Savings Ratio: 0.70
Debt-to-Income Ratio: 0.18
Tenure: 216 months
Current Products: 3
Customer Segment: Senior
Risk Profile: Very Conservative
Last Interaction: 23 days ago
Active Investment: No
Has Mortgage: No
Has Loan: Yes
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
785,49,65740.76,735,30093.02,117,2,0,1,0,1,Basic,Very Conservative,11597.23,3261.46,33,0,34,0,93,0,38,0,27,1,0,5478.4,0.4,0.4,"Customer Profile:
Age: 49
Income: $65740.76 yearly ($5478.40 monthly)
Credit Score: 735
Account Balance: $30093.02
Total Assets: $11597.23
Monthly Expenses: $3261.46
Savings Ratio: 0.40
Debt-to-Income Ratio: 0.40
Tenure: 117 months
Current Products: 2
Customer Segment: Basic
Risk Profile: Very Conservative
Last Interaction: 33 days ago
Active Investment: No
Has Mortgage: Yes
Has Loan: No
Has Credit Card: Yes
Premium Credit Card: No
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
786,24,50477.17,596,48098.0,106,2,1,0,0,0,Student,Moderate,104212.34,4175.97,64,1,0,0,17,0,38,0,12,1,0,4206.43,0.28,0.01,"Customer Profile:
Age: 24
Income: $50477.17 yearly ($4206.43 monthly)
Credit Score: 596
Account Balance: $48098.00
Total Assets: $104212.34
Monthly Expenses: $4175.97
Savings Ratio: 0.01
Debt-to-Income Ratio: 0.28
Tenure: 106 months
Current Products: 2
Customer Segment: Student
Risk Profile: Moderate
Last Interaction: 64 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: No
Has Credit Card: No
Premium Credit Card: Yes
Mortgage Refinance: No
Investment Account: No
High Yield Savings: No
Personal Loan: Yes
"
787,50,66148.85,402,14282.2,233,1,1,0,1,0,Premium,Moderate,13632.91,3281.19,95,0,17,1,0,1,0,1,0,1,0,5512.4,0.56,0.4,"Customer Profile:
Age: 50
Income: $66148.85 yearly ($5512.40 monthly)
Credit Score: 402
Account Balance: $14282.20
Total Assets: $13632.91
Monthly Expenses: $3281.19
Savings Ratio: 0.40
Debt-to-Income Ratio: 0.56
Tenure: 233 months
Current Products: 1
Customer Segment: Premium
Risk Profile: Moderate
Last Interaction: 95 days ago
Active Investment: Yes
Has Mortgage: No
Has Loan: Yes
Has Credit Card: No
Premium Credit Card: No
Mortgage Refinance: Yes
Investment Account: Yes
High Yield Savings: Yes
Personal Loan: Yes
"
